id,Danceability
17170,4.705950474440048
17171,5.0187324003273694
17172,4.877025180525269
17173,5.163166605183594
17174,4.815942291836482
17175,5.0374309476623615
17176,6.02214786439065
17177,4.147399883530124
17178,5.472948755530762
17179,4.738041080725754
17180,4.920007105301739
17181,4.80246650112036
17182,5.025335096120205
17183,4.737128696358521
17184,4.45415834620022
17185,4.4389353507945195
17186,4.741316981512437
17187,4.016509550601786
17188,4.83995246997608
17189,4.631035095854113
17190,4.892362818541219
17191,4.685705767617737
17192,4.883795627902426
17193,5.126550043589962
17194,4.204756709087636
17195,5.013195445988135
17196,4.894358278707568
17197,5.672610277396661
17198,5.029270080113715
17199,4.369314859132675
17200,3.6329962680230174
17201,4.2678519794087855
17202,4.215921050246234
17203,2.5495717035749657
17204,4.458696525092098
17205,4.637310233591879
17206,4.181280619895734
17207,3.796994349721121
17208,4.06212812134736
17209,5.669734164640946
17210,4.858861122662372
17211,3.436181435845416
17212,3.970827640896598
17213,5.051938767219379
17214,4.764830935346222
17215,4.86077968073916
17216,4.631121643944692
17217,4.97600772828795
17218,5.165065486413599
17219,4.897113845759154
17220,4.764568786325963
17221,4.945271562905464
17222,5.436699357441764
17223,4.896270304361398
17224,4.276451758975146
17225,4.184537786853543
17226,4.758511146947807
17227,4.645163836861446
17228,4.361926730496446
17229,4.307252180644344
17230,4.683083021451662
17231,4.443069897742706
17232,4.624015297129436
17233,6.55359582544617
17234,4.25500978315193
17235,4.839696446783702
17236,4.492981399055427
17237,4.301991644801884
17238,4.057760718996203
17239,4.382574912654288
17240,4.290047708785341
17241,4.110679446392819
17242,3.954023619196118
17243,4.447641364606891
17244,4.206749916371908
17245,4.43009749877584
17246,4.425676767516411
17247,4.64283058322712
17248,4.480748509873788
17249,4.450001000659871
17250,4.115766722956078
17251,4.1129484466876285
17252,4.834804880683411
17253,4.526091368033878
17254,9.208296646509542
17255,5.107064714056879
17256,5.410668689557436
17257,5.062460916962191
17258,5.0200454846722415
17259,4.483907579769035
17260,5.009286115051172
17261,4.643597965527743
17262,6.215917707082458
17263,5.50568688374366
17264,4.675901767899379
17265,5.041970865115527
17266,4.490996808914705
17267,5.047622895917076
17268,5.395124217686476
17269,4.757773194839668
17270,5.207584176791304
17271,5.11819912234515
17272,7.885934180867299
17273,5.019423957870483
17274,4.97009774163541
17275,4.749526514327041
17276,4.620701426299039
17277,4.420989916683883
17278,4.793294508225646
17279,4.161447352849823
17280,4.356810845711326
17281,4.658225538583739
