id,Danceability
17170,5.162883356439341
17171,5.8178142656304175
17172,6.870225586078675
17173,5.47179979081935
17174,5.2454920629804125
17175,5.24520266482433
17176,5.944709612009617
17177,4.196889162174475
17178,7.138738621645796
17179,4.906881899271269
17180,5.164935021626569
17181,4.681380540188544
17182,5.34505474489374
17183,4.644909324518322
17184,4.689314908591205
17185,4.4622115741582355
17186,4.869990827617201
17187,4.425208128188125
17188,5.187613252871035
17189,5.232761456952137
17190,5.870093003273066
17191,5.465274836993419
17192,4.875773909118284
17193,5.245904537033406
17194,4.199292387139346
17195,5.124284594955001
17196,5.46421526224665
17197,7.996904761490514
17198,4.7912792458507605
17199,3.709249053539159
17200,3.642769252366612
17201,3.729665400568948
17202,4.862875848495056
17203,0.982087504808993
17204,4.526028378668825
17205,3.892782271075083
17206,4.111148697428728
17207,3.5559762449056973
17208,3.0102418354765397
17209,5.746719815048044
17210,4.570843636094734
17211,3.3681262528517872
17212,2.551938234548626
17213,3.9521794306889975
17214,4.887777573378866
17215,4.271734938525303
17216,3.546870706654827
17217,4.797214977049885
17218,6.083990731041325
17219,4.902091566238061
17220,5.435971939552082
17221,5.887067161001368
17222,5.92765180626396
17223,5.851636516301491
17224,4.17460151988692
17225,3.9327063453152946
17226,5.835268719191548
17227,5.760059761102527
17228,5.550884229764348
17229,5.4019213723236525
17230,5.669461813028979
17231,3.7750231420965132
17232,5.569006920883128
17233,8.173097365126619
17234,3.8825706720886872
17235,4.3783803555227125
17236,3.8434372838615074
17237,2.8049057940565247
17238,3.7515828835764298
17239,4.121025970128012
17240,2.844374799121633
17241,3.610320018647176
17242,3.629395902891809
17243,4.966672787304132
17244,4.458541934168537
17245,3.948338699886247
17246,5.119702375152206
17247,4.842439305932551
17248,4.886748910225993
17249,5.081726696113284
17250,4.589207176215428
17251,2.8530240872285737
17252,4.55384256312874
17253,4.017505376694373
17254,7.557553902452345
17255,5.218906729955969
17256,8.135859205914704
17257,5.681409857363961
17258,6.292645301100642
17259,6.094207688796782
17260,6.060210948225689
17261,4.921737302424072
17262,8.409222961896637
17263,5.780132505119535
17264,5.40194181352439
17265,7.009869946511951
17266,4.743434611005645
17267,5.570075326285648
17268,6.56805628249366
17269,4.501294625323785
17270,5.914746063570428
17271,5.785787961043176
17272,8.999999999999993
17273,5.52016575904377
17274,5.151118013456206
17275,5.358013245575238
17276,4.817083696868535
17277,5.06392388630022
17278,5.5532995496316415
17279,3.840568850883376
17280,4.705558034909934
17281,5.722676025897437
17282,4.430246679517089
17283,6.039432563269283
17284,7.140820417172646
17285,5.468758076096193
17286,4.534872958900913
17287,4.204708045787812
17288,7.204433939335962
17289,5.180694621187456
17290,5.2690100961910815
17291,4.682859506355793
17292,5.30198739729237
17293,4.481971184829634
17294,4.854312230940787
17295,8.999999999999993
17296,8.256510382404173
17297,8.999999999999993
17298,4.601210875745552
17299,8.256510382404173
17300,1.0327023399859088
17301,4.670253170830556
17302,5.336576084463742
17303,0.13662867293484712
17304,8.030473593778092
17305,2.0857133316037864
17306,6.252547174722749
17307,4.438909143827988
17308,4.787525646133541
17309,5.89031202992169
17310,4.619180088632385
17311,8.930287439171787
17312,6.551265517109523
17313,8.999999999999993
17314,8.401674080563293
17315,6.46129500312524
17316,6.1041607377361515
17317,5.874098527974613
17318,7.791103988463512
17319,5.133702546020976
17320,6.020593648033217
17321,5.375804405635615
17322,3.822729010995082
17323,6.995007159112186
17324,4.004807624130292
17325,4.177815308027014
17326,5.065626245934216
17327,6.691160836474367
17328,6.822245991235353
17329,4.248033411881414
17330,3.448995309521325
17331,3.3001292040272094
17332,4.861655761754148
17333,4.5068245935412286
17334,4.711043498886017
17335,6.092161077158401
17336,4.692196582175036
17337,5.567658163391624
17338,5.02471360965229
17339,7.822170027344776
17340,5.254740259220504
17341,0.7485630674104025
17342,4.3470763726075985
17343,4.595214125895416
17344,4.512627636627385
17345,4.1364066157156705
17346,4.245364867724416
17347,4.634100437698779
17348,4.158548230664664
17349,4.591167777957296
17350,5.209010906042932
17351,3.6431544985897273
17352,6.71893823357402
17353,7.027254099917558
17354,7.152943898074569
17355,6.151920838557672
17356,6.515603520682259
17357,6.079622439291156
17358,7.279329794840489
17359,5.26245599488806
17360,5.811166808097344
17361,8.256510382404173
17362,3.701683861698049
17363,5.868744848258847
17364,5.304461868375602
17365,6.012483407259616
17366,4.848816721704971
17367,6.015453987489629
17368,5.807953720340534
17369,5.954355148921
17370,8.446510382404174
17371,4.204802409240142
17372,4.002727403744321
17373,4.984103037261988
17374,4.900432224678638
17375,5.212971507198872
17376,5.110343177069869
17377,3.20979677023931
17378,2.0033016999288913
17379,5.493132123721892
17380,1.9304355993377271
17381,5.272137561114052
17382,5.519819427085115
17383,5.458788200005632
17384,5.456041298875991
17385,6.640162038517732
17386,6.338818936759098
17387,5.97447115212457
17388,4.870243773115858
17389,5.452183863004327
17390,8.001298036954026
17391,2.8713815814880435
17392,5.528234282662404
17393,7.868975198009469
17394,8.06538038648952
17395,3.482922027672312
17396,5.660937263395768
17397,5.203810193891802
17398,4.340665333335422
17399,5.954698531395111
17400,1.2127769110406348
17401,3.3724274668442704
17402,1.723347171034427
17403,3.2228716394295867
17404,3.3711452487596696
17405,4.455161469516379
17406,1.8179136373450715
17407,2.7271139957890034
17408,4.801512000630085
17409,5.1487505265078415
17410,4.104013303784136
17411,5.793618776398784
17412,0.04101040226774552
17413,5.8486018657022765
17414,3.990258288094832
17415,4.828989192352623
17416,5.946191416380537
17417,6.479577643185396
17418,4.188031369433443
17419,5.2645021833241925
17420,4.4521331017606816
17421,5.591614482622291
17422,4.437289183662875
17423,3.3891017195525484
17424,4.96320326752706
17425,4.9263222259355155
17426,4.079166257899144
17427,0.20430925510674247
17428,4.330697853234414
17429,4.72581661146512
17430,4.978196383102323
17431,4.616333219715191
17432,4.266211517273251
17433,4.217853495338053
